"id","titulo","ano","issn","titulo_serie","editora","autor","url"
9780444518668,"-- No Book Title available --",2005,"0069-8032","Comprehensive Biochemistry","Elsevier Science","Semenza, Giorgio","http://www.sciencedirect.com/science/book/9780444518668"
9780123693709,"BioIndustry Ethics",2005,,,"Academic Press","Finegold, David","http://www.sciencedirect.com/science/book/9780123693709"
9780123693716,"Regenerative Biology and Medicine",2006,,,"Academic Press","Stocum, David","http://www.sciencedirect.com/science/book/9780123693716"
9780123694423,"Handbook of Biologically Active Peptides",2006,,,"Academic Press","Kastin, Abba","http://www.sciencedirect.com/science/book/9780123694423"
9780123693921,"Principles of Cellular Engineering",2006,,,"Academic Press","King, Michael","http://www.sciencedirect.com/science/book/9780123693921"
9780123693914,"Handbook of Models for Human Aging",2006,,,"Academic Press","Conn, P. Michael","http://www.sciencedirect.com/science/book/9780123693914"
9780121947125,"-- No Book Title available --",1995,"1080-8914","Techniques in Protein Chemistry","Academic Press","Crabb, John","http://www.sciencedirect.com/science/book/9780121947125"
9780123721822,"PCR Strategies",1995,,,"Academic Press","Innis, Michael","http://www.sciencedirect.com/science/book/9780123721822"
9780122841514,"Academia to Biotechnology",2004,,,"Academic Press","Gimble, Jeffrey","http://www.sciencedirect.com/science/book/9780122841514"
9780124375512,"Gene Therapy of Cancer (Second Edition)",2002,,,"Academic Press","Lattime, Edmund","http://www.sciencedirect.com/science/book/9780124375512"
9780122007316,"Protein Targeting, Transport, and Translocation",2003,,,"Academic Press","Dalbey, Ross","http://www.sciencedirect.com/science/book/9780122007316"
9780124413528,"The T Cell Receptor FactsBook",2001,,"Factsbook","Academic Press","Lefranc, Marie-Paule","http://www.sciencedirect.com/science/book/9780124413528"
9780125181211,"Bioenergetics (Third Edition)",2003,,,"Academic Press","Nicholls, David","http://www.sciencedirect.com/science/book/9780125181211"
9780122219702,"The Leukemia-Lymphoma Cell Line FactsBook",2001,,"Factsbook","Academic Press","Drexler, Hans","http://www.sciencedirect.com/science/book/9780122219702"
9780122208553,"Bioprocess Engineering Principles",1995,,,"Academic Press","Doran, Pauline","http://www.sciencedirect.com/science/book/9780122208553"
9780123339423,"Molecular Pathology, Colorectal Carcinoma, and Prostate Carcinoma",2005,"1874-5784","Handbook of Immunohistochemistry and in Situ Hybridization of Human Carcinomas","Academic Press","Hayat, M.","http://www.sciencedirect.com/science/book/9780123339423"
9780123339416,"Molecular Genetics; Lung and Breast Carcinomas",2004,"1874-5784","Handbook of Immunohistochemistry and in Situ Hybridization of Human Carcinomas","Academic Press","Hayat, M.","http://www.sciencedirect.com/science/book/9780123339416"
9780126477511,"Sertoli Cell Biology",2004,,,"Academic Press","Skinner, Michael","http://www.sciencedirect.com/science/book/9780126477511"
